t,t-tau,t_next
0.574918186680899,1.26477789981742,0.539470953105467
0.539470953105467,1.27542408057338,0.506110840971215
0.506110840971215,1.27085319001046,0.476700271161965
0.476700271161965,1.24874626159363,0.453466985634432
0.453466985634432,1.21082054655574,0.439273763741136
0.439273763741136,1.161003853919,0.437953907597033
0.437953907597033,1.10367707924218,0.454112260567521
0.454112260567521,1.04271099162453,0.491479331215048
0.491479331215048,0.98115310410396,0.549752734262526
0.549752734262526,0.92125577421324,0.622698178973191
0.622698178973191,0.864634265137043,0.70061808414
0.70061808414,0.812449252799816,0.774952771845774
0.774952771845774,0.765302608957687,0.840649524651429
0.840649524651429,0.72289286512119,0.895740140609249
0.895740140609249,0.684074030637374,0.939978134626062
0.939978134626062,0.64724909878865,0.973781037726754
0.973781037726754,0.611037410185857,0.997730105100034
0.997730105100034,0.574918186680899,1.01248888998592
1.01248888998592,0.539470953105467,1.01890940369199
1.01890940369199,0.506110840971215,1.01812913702718
1.01812913702718,0.476700271161965,1.01159853895106
1.01159853895106,0.453466985634432,1.00109874930868
1.00109874930868,0.439273763741136,0.988820130703332
0.988820130703332,0.437953907597033,0.977506167566561
0.977506167566561,0.454112260567521,0.970544144746816
0.970544144746816,0.491479331215048,0.971704830092235
0.971704830092235,0.549752734262526,0.984208341402091
0.984208341402091,0.622698178973191,1.00924497843046
1.00924497843046,0.70061808414,1.04456150909677
1.04456150909677,0.774952771845774,1.08386561652571
1.08386561652571,0.840649524651429,1.11841525926842
1.11841525926842,0.895740140609249,1.14101656428602
1.14101656428602,0.939978134626062,1.14910981748092
1.14910981748092,0.973781037726754,1.14443747673634
1.14443747673634,0.997730105100034,1.13090034915732
1.13090034915732,1.01248888998592,1.11278398004199
1.11278398004199,1.01890940369199,1.09388079819399
1.09388079819399,1.01812913702718,1.07718391382455
1.07718391382455,1.01159853895106,1.06479905981866
1.06479905981866,1.00109874930868,1.05787935793512
1.05787935793512,0.988820130703332,1.05652615769188
1.05652615769188,0.977506167566561,1.05969590813525
1.05969590813525,0.970544144746816,1.06518246281206
1.06518246281206,0.971704830092235,1.0696852531711
1.0696852531711,0.984208341402091,1.0689542189746
1.0689542189746,1.00924497843046,1.05834277827453
1.05834277827453,1.04456150909677,1.03454861312398
1.03454861312398,1.08386561652571,0.998051622799507
0.998051622799507,1.11841525926842,0.95331122976556
0.95331122976556,1.14101656428602,0.906120076918953
0.906120076918953,1.14910981748092,0.861340911831193
0.861340911831193,1.14443747673634,0.822360452453388
0.822360452453388,1.13090034915732,0.791276562431622
0.791276562431622,1.11278398004199,0.769047769393415
0.769047769393415,1.09388079819399,0.755501024975519
0.755501024975519,1.07718391382455,0.74937304307253
0.74937304307253,1.06479905981866,0.748544836745673
0.748544836745673,1.05787935793512,0.750477905849698
0.750477905849698,1.05652615769188,0.752745887256458
0.752745887256458,1.05969590813525,0.753551962937082
0.753551962937082,1.06518246281206,0.752158628975881
0.752158628975881,1.0696852531711,0.74918529864586
0.74918529864586,1.0689542189746,0.746787175577795
0.746787175577795,1.05834277827453,0.748715433874619
0.748715433874619,1.03454861312398,0.759896400812751
0.759896400812751,0.998051622799507,0.784685131104156
0.784685131104156,0.95331122976556,0.823913988066542
0.823913988066542,0.906120076918953,0.873501582011861
0.873501582011861,0.861340911831193,0.926804182142801
0.926804182142801,0.822360452453388,0.97821346443909
0.97821346443909,0.791276562431622,1.02475615746317
1.02475615746317,0.769047769393415,1.06571066475859
1.06571066475859,0.755501024975519,1.10160860721559
1.10160860721559,0.74937304307253,1.13339535708997
1.13339535708997,0.748544836745673,1.16192907229514
1.16192907229514,0.750477905849698,1.18778155400197
1.18778155400197,0.752745887256458,1.21124434534434
1.21124434534434,0.753551962937082,1.2324286707411
1.2324286707411,0.752158628975881,1.25137678452602
1.25137678452602,0.74918529864586,1.26816993988677
1.26816993988677,0.746787175577795,1.28306539798367
1.28306539798367,0.748715433874619,1.29664750021146
1.29664750021146,0.759896400812751,1.30979339986979
1.30979339986979,0.784685131104156,1.32299109630222
1.32299109630222,0.823913988066542,1.33471383773434
1.33471383773434,0.873501582011861,1.34004717267006
1.34004717267006,0.926804182142801,1.33234397450715
1.33234397450715,0.97821346443909,1.30766130483322
1.30766130483322,1.02475615746317,1.26690281699194
1.26690281699194,1.06571066475859,1.21397176667795
1.21397176667795,1.10160860721559,1.15323714035961
1.15323714035961,1.13339535708997,1.08830944879963
1.08830944879963,1.16192907229514,1.02184332703808
1.02184332703808,1.18778155400197,0.955710234860841
0.955710234860841,1.21124434534434,0.891208686307617
0.891208686307617,1.2324286707411,0.829222335951754
0.829222335951754,1.25137678452602,0.770327349842904
0.770327349842904,1.26816993988677,0.714863845048426
0.714863845048426,1.28306539798367,0.662978640728583
0.662978640728583,1.29664750021146,0.614646812406369
0.614646812406369,1.30979339986979,0.5696987452376
0.5696987452376,1.32299109630222,0.52791174365699
0.52791174365699,1.33471383773434,0.489212876986934
0.489212876986934,1.34004717267006,0.453915194419204
0.453915194419204,1.33234397450715,0.422829649008355
0.422829649008355,1.30766130483322,0.397289913505396
0.397289913505396,1.26690281699194,0.379306508420714
0.379306508420714,1.21397176667795,0.371909815586212
0.371909815586212,1.15323714035961,0.379410242029106
0.379410242029106,1.08830944879963,0.406815450062563
0.406815450062563,1.02184332703808,0.457320907403067
0.457320907403067,0.955710234860841,0.52844417486596
0.52844417486596,0.891208686307617,0.611033791780434
0.611033791780434,0.829222335951754,0.693678902783253
0.693678902783253,0.770327349842904,0.767817440219425
0.767817440219425,0.714863845048426,0.829193332919025
0.829193332919025,0.662978640728583,0.876729510819148
0.876729510819148,0.614646812406369,0.911047101861316
0.911047101861316,0.5696987452376,0.933473288186086
0.933473288186086,0.52791174365699,0.945531103479703
0.945531103479703,0.489212876986934,0.948743803078776
0.948743803078776,0.453915194419204,0.944618764697206
0.944618764697206,0.422829649008355,0.934707373650829
0.934707373650829,0.397289913505396,0.920686835568311
0.920686835568311,0.379306508420714,0.904474777459139
0.904474777459139,0.371909815586212,0.888405497335636
0.888405497335636,0.379410242029106,0.875442305685404
0.875442305685404,0.406815450062563,0.869251064512497
0.869251064512497,0.457320907403067,0.873753555821032
0.873753555821032,0.52844417486596,0.891887857757433
0.891887857757433,0.611033791780434,0.924025576412091
0.924025576412091,0.693678902783253,0.966869714515805
0.966869714515805,0.767817440219425,1.01353705961328
1.01353705961328,0.829193332919025,1.0559335137428
1.0559335137428,0.876729510819148,1.08859046848637
1.08859046848637,0.911047101861316,1.11044867041251
1.11044867041251,0.933473288186086,1.12367102123299
1.12367102123299,0.945531103479703,1.13166477068547
1.13166477068547,0.948743803078776,1.13777212051666
1.13777212051666,0.944618764697206,1.14466104755391
1.14466104755391,0.934707373650829,1.15407554310296
1.15407554310296,0.920686835568311,1.16675086560505
1.16675086560505,0.904474777459139,1.18246302631817
1.18246302631817,0.888405497335636,1.20023786811317
1.20023786811317,0.875442305685404,1.21868868866582
1.21868868866582,0.869251064512497,1.23631365764773
1.23631365764773,0.873753555821032,1.25144469863221
1.25144469863221,0.891887857757433,1.26158901022831
1.26158901022831,0.924025576412091,1.26255101892297
1.26255101892297,0.966869714515805,1.24911820449465
1.24911820449465,1.01353705961328,1.21875620074231
1.21875620074231,1.0559335137428,1.17442811853499
1.17442811853499,1.08859046848637,1.12223038063669
1.12223038063669,1.11044867041251,1.06767922084387
1.06767922084387,1.12367102123299,1.01430295682972
1.01430295682972,1.13166477068547,0.963792234494609
0.963792234494609,1.13777212051666,0.916503520321059
0.916503520321059,1.14466104755391,0.87194290712173
0.87194290712173,1.15407554310296,0.829211052081495
0.829211052081495,1.16675086560505,0.787408943324731
0.787408943324731,1.18246302631817,0.745945533584144
0.745945533584144,1.20023786811317,0.704672312669859
0.704672312669859,1.21868868866582,0.663833457834074
0.663833457834074,1.23631365764773,0.623917073214391
0.623917073214391,1.25144469863221,0.585542131566505
0.585542131566505,1.26158901022831,0.549488964922674
0.549488964922674,1.26255101892297,0.516902424137065
0.516902424137065,1.24911820449465,0.489590606830092
0.489590606830092,1.21875620074231,0.470247148387745
0.470247148387745,1.17442811853499,0.46242306872277
0.46242306872277,1.12223038063669,0.470027285618935
0.470027285618935,1.06767922084387,0.496030789916723
0.496030789916723,1.01430295682972,0.540667707476454
0.540667707476454,0.963792234494609,0.600553533966853
0.600553533966853,0.916503520321059,0.669750763168399
0.669750763168399,0.87194290712173,0.741838507321856
0.741838507321856,0.829211052081495,0.811403796694935
0.811403796694935,0.787408943324731,0.874527344605039
0.874527344605039,0.745945533584144,0.928708641579921
0.928708641579921,0.704672312669859,0.972642034174126
0.972642034174126,0.663833457834074,1.00597420864962
1.00597420864962,0.623917073214391,1.02905469710991
1.02905469710991,0.585542131566505,1.04270542768124
1.04270542768124,0.549488964922674,1.04805757813277
1.04805757813277,0.516902424137065,1.04649172199656
1.04649172199656,0.489590606830092,1.03968325166884
1.03968325166884,0.470247148387745,1.02971465252816
1.02971465252816,0.46242306872277,1.01918647055636
1.01918647055636,0.470027285618935,1.01122383188136
1.01122383188136,0.496030789916723,1.00921822807957
1.00921822807957,0.540667707476454,1.0161996230249
1.0161996230249,0.600553533966853,1.0339618219719
1.0339618219719,0.669750763168399,1.06212655634176
1.06212655634176,0.741838507321856,1.09715230791337
1.09715230791337,0.811403796694935,1.13185349821017
1.13185349821017,0.874527344605039,1.1572995967069
1.1572995967069,0.928708641579921,1.16729985707121
1.16729985707121,0.972642034174126,1.16123837233244
1.16123837233244,1.00597420864962,1.14271683204667
1.14271683204667,1.02905469710991,1.1167141549263
1.1167141549263,1.04270542768124,1.08782325821096
1.08782325821096,1.04805757813277,1.05969142725442
1.05969142725442,1.04649172199656,1.03499433313127
1.03499433313127,1.03968325166884,1.01548452328392
1.01548452328392,1.02971465252816,1.00193842847187
1.00193842847187,1.01918647055636,0.994007594601455
0.994007594601455,1.01122383188136,0.990091777106337
0.990091777106337,1.00921822807957,0.987377375358776
0.987377375358776,1.0161996230249,0.982112058976945
0.982112058976945,1.0339618219719,0.970189703122335
0.970189703122335,1.06212655634176,0.948309637645834
0.948309637645834,1.09715230791337,0.915686585888171
0.915686585888171,1.13185349821017,0.874980203370034
0.874980203370034,1.1572995967069,0.831073190149297
0.831073190149297,1.16729985707121,0.788945036224988
0.788945036224988,1.16123837233244,0.752596424174144
0.752596424174144,1.14271683204667,0.724984479674801
0.724984479674801,1.1167141549263,0.708100356448664
0.708100356448664,1.08782325821096,0.702811781996491
0.702811781996491,1.05969142725442,0.708613008713092
0.708613008713092,1.03499433313127,0.723624770638692
0.723624770638692,1.01548452328392,0.745024163371635
0.745024163371635,1.00193842847187,0.769745467193909
0.769745467193909,0.994007594601455,0.795157988461232
0.795157988461232,0.990091777106337,0.819576784949253
0.819576784949253,0.987377375358776,0.842619735466891
0.842619735466891,0.982112058976945,0.865408476361639
0.865408476361639,0.970189703122335,0.890456310340482
0.890456310340482,0.948309637645834,0.920832482922443
0.920832482922443,0.915686585888171,0.958225543279592
0.958225543279592,0.874980203370034,1.00095707858176
1.00095707858176,0.831073190149297,1.04449924474145
1.04449924474145,0.788945036224988,1.08435631110092
1.08435631110092,0.752596424174144,1.1181489546726
1.1181489546726,0.724984479674801,1.14573898042384
1.14573898042384,0.708100356448664,1.16843481645677
1.16843481645677,0.702811781996491,1.18813879824947
1.18813879824947,0.708613008713092,1.206663390213
1.206663390213,0.723624770638692,1.22524038851186
1.22524038851186,0.745024163371635,1.24426348638509
1.24426348638509,0.769745467193909,1.26330918862965
1.26330918862965,0.795157988461232,1.281414641156
1.281414641156,0.819576784949253,1.29747089668085
1.29747089668085,0.842619735466891,1.31048830905815
1.31048830905815,0.865408476361639,1.31951632125056
1.31951632125056,0.890456310340482,1.32315826587685
1.32315826587685,0.920832482922443,1.31888387328787
1.31888387328787,0.958225543279592,1.30295810062692
1.30295810062692,1.00095707858176,1.27227923385576
1.27227923385576,1.04449924474145,1.22711623237789
1.22711623237789,1.08435631110092,1.1711834258353
1.1711834258353,1.1181489546726,1.10921562636995
1.10921562636995,1.14573898042384,1.04507672493445
1.04507672493445,1.16843481645677,0.981260436904172
0.981260436904172,1.18813879824947,0.919104584517348
0.919104584517348,1.206663390213,0.859182986809792
0.859182986809792,1.22524038851186,0.801677609729176
0.801677609729176,1.24426348638509,0.746660351857269
0.746660351857269,1.26330918862965,0.694247971576179
0.694247971576179,1.281414641156,0.644633180115442
0.644633180115442,1.29747089668085,0.598041378958282
0.598041378958282,1.31048830905815,0.554680682659729
0.554680682659729,1.31951632125056,0.51473540457949
0.51473540457949,1.32315826587685,0.47842858066498
0.47842858066498,1.31888387328787,0.446171229036877
0.446171229036877,1.30295810062692,0.418808661124276
0.418808661124276,1.27227923385576,0.397934941927887
0.397934941927887,1.22711623237789,0.386215266434453
0.386215266434453,1.1711834258353,0.38759542684621
0.38759542684621,1.10921562636995,0.40691881804805
0.40691881804805,1.04507672493445,0.448061839460308
0.448061839460308,0.981260436904172,0.510635553717839
0.510635553717839,0.919104584517348,0.588101994844248
0.588101994844248,0.859182986809792,0.67023294478572
0.67023294478572,0.801677609729176,0.747701991720665
0.747701991720665,0.746660351857269,0.814632486373539
0.814632486373539,0.694247971576179,0.868498861187922
0.868498861187922,0.644633180115442,0.908997561371163
0.908997561371163,0.598041378958282,0.937010192875146
0.937010192875146,0.554680682659729,0.953940304552783
0.953940304552783,0.51473540457949,0.961359113214978
0.961359113214978,0.47842858066498,0.960848835873522
0.960848835873522,0.446171229036877,0.953970310475133
0.953970310475133,0.418808661124276,0.94232110796171
0.94232110796171,0.397934941927887,0.927668062005083
0.927668062005083,0.386215266434453,0.912138605850356
0.912138605850356,0.38759542684621,0.89843789917122
0.89843789917122,0.40691881804805,0.889967743982943
0.889967743982943,0.448061839460308,0.89055412247485
0.89055412247485,0.510635553717839,0.903502871012573
0.903502871012573,0.588101994844248,0.93019373412855
0.93019373412855,0.67023294478572,0.96881303434045
0.96881303434045,0.747701991720665,1.01372837896352
1.01372837896352,0.814632486373539,1.05670288010189
1.05670288010189,0.868498861187922,1.09064354090551
1.09064354090551,0.908997561371163,1.11282838653931
1.11282838653931,0.937010192875146,1.1246964562429
1.1246964562429,0.953940304552783,1.12970429634922
1.12970429634922,0.961359113214978,1.13157065308208
1.13157065308208,0.960848835873522,1.13343471200429
1.13343471200429,0.953970310475133,1.13755822207751
1.13755822207751,0.94232110796171,1.14523054823588
1.14523054823588,0.927668062005083,1.1567508339758
1.1567508339758,0.912138605850356,1.1715056172309
1.1715056172309,0.89843789917122,1.18818324796338
1.18818324796338,0.889967743982943,1.20506133085284
1.20506133085284,0.89055412247485,1.22012811463064
1.22012811463064,0.903502871012573,1.23074060490131
1.23074060490131,0.93019373412855,1.23294588169829
1.23294588169829,0.96881303434045,1.22175324031297
1.22175324031297,1.01372837896352,1.19405034906941
1.19405034906941,1.05670288010189,1.1518920252064
1.1518920252064,1.09064354090551,1.10121164581255
1.10121164581255,1.11282838653931,1.04797471540909
1.04797471540909,1.1246964562429,0.996246863952208
0.996246863952208,1.12970429634922,0.948139866435966
0.948139866435966,1.13157065308208,0.904274045505275
0.904274045505275,1.13343471200429,0.864230805825105
0.864230805825105,1.13755822207751,0.826961416899499
0.826961416899499,1.14523054823588,0.791192574821945
0.791192574821945,1.1567508339758,0.755811633096958
0.755811633096958,1.1715056172309,0.720151979868551
0.720151979868551,1.18818324796338,0.684096900260306
0.684096900260306,1.20506133085284,0.648003569346598
0.648003569346598,1.22012811463064,0.612560364251271
0.612560364251271,1.23074060490131,0.578733972395135
0.578733972395135,1.23294588169829,0.54790528643695
0.54790528643695,1.22175324031297,0.522168542108058
0.522168542108058,1.19405034906941,0.504604495955889
0.504604495955889,1.1518920252064,0.499204851816545
0.499204851816545,1.10121164581255,0.510083565434171
0.510083565434171,1.04797471540909,0.53975855984791
0.53975855984791,0.996246863952208,0.587280211699609
0.587280211699609,0.948139866435966,0.648031766815622
0.648031766815622,0.904274045505275,0.715665193402702
0.715665193402702,0.864230805825105,0.784346613003517
0.784346613003517,0.826961416899499,0.849784780643968
0.849784780643968,0.791192574821945,0.90916846260387
0.90916846260387,0.755811633096958,0.960745672190919
0.960745672190919,0.720151979868551,1.00349315245047
1.00349315245047,0.684096900260306,1.03695933679891
1.03695933679891,0.648003569346598,1.06119399425597
1.06119399425597,0.612560364251271,1.0766820829734
1.0766820829734,0.578733972395135,1.08427485287044
1.08427485287044,0.54790528643695,1.08516190301984
1.08516190301984,0.522168542108058,1.08092227860133
1.08092227860133,0.504604495955889,1.07364304838183
1.07364304838183,0.499204851816545,1.0660238446081
1.0660238446081,0.510083565434171,1.06131667580079
1.06131667580079,0.53975855984791,1.06291061302518
1.06291061302518,0.587280211699609,1.07350514788757
1.07350514788757,0.648031766815622,1.09409007350942
1.09409007350942,0.715665193402702,1.12294111329865
1.12294111329865,0.784346613003517,1.15481230902919
1.15481230902919,0.849784780643968,1.18139083767075
1.18139083767075,0.90916846260387,1.19445698119397
1.19445698119397,0.960745672190919,1.19006962830478
1.19006962830478,1.00349315245047,1.16966253477955
1.16966253477955,1.03695933679891,1.13777903709119
1.13777903709119,1.06119399425597,1.09950079450387
1.09950079450387,1.0766820829734,1.0591598246994
1.0591598246994,1.08427485287044,1.02005236442369
1.02005236442369,1.08516190301984,0.984532568193668
0.984532568193668,1.08092227860133,0.954116779555454
0.954116779555454,1.07364304838183,0.929452083168782
0.929452083168782,1.0660238446081,0.91014607911139
0.91014607911139,1.06131667580079,0.894583632940733
0.894583632940733,1.06291061302518,0.879961423954318
0.879961423954318,1.07350514788757,0.862764115668499
0.862764115668499,1.09409007350942,0.839771774814453
0.839771774814453,1.12294111329865,0.809416360695363
0.809416360695363,1.15481230902919,0.772736750576596
0.772736750576596,1.18139083767075,0.73299224579173
0.73299224579173,1.19445698119397,0.694256849223095
0.694256849223095,1.19006962830478,0.660366149733695
0.660366149733695,1.16966253477955,0.634711588258767
0.634711588258767,1.13777903709119,0.620328896720817
0.620328896720817,1.09950079450387,0.619686413884103
0.619686413884103,1.0591598246994,0.634006780211691
0.634006780211691,1.02005236442369,0.662518429105955
0.662518429105955,0.984532568193668,0.702377936726957
0.702377936726957,0.954116779555454,0.749555827279536
0.749555827279536,0.929452083168782,0.800105337274052
0.800105337274052,0.91014607911139,0.851047146678058
0.851047146678058,0.894583632940733,0.900643161010276
0.900643161010276,0.879961423954318,0.948247170545879
0.948247170545879,0.862764115668499,0.993878514727757
0.993878514727757,0.839771774814453,1.03750032749298
1.03750032749298,0.809416360695363,1.0781982020431
1.0781982020431,0.772736750576596,1.11402137360243
1.11402137360243,0.73299224579173,1.1429356236904
1.1429356236904,0.694256849223095,1.1639729765587
1.1639729765587,0.660366149733695,1.17759837380445
1.17759837380445,0.634711588258767,1.18544798775613
1.18544798775613,0.620328896720817,1.18993090680757
1.18993090680757,0.619686413884103,1.19384871427517
1.19384871427517,0.634006780211691,1.19994837043202
1.19994837043202,0.662518429105955,1.21033305052229
1.21033305052229,0.702377936726957,1.22578691687905
1.22578691687905,0.749555827279536,1.24517212431505
1.24517212431505,0.800105337274052,1.26514141897396
1.26514141897396,0.851047146678058,1.28054968762618
1.28054968762618,0.900643161010276,1.28580698768239
1.28580698768239,0.948247170545879,1.27666935583824
1.27666935583824,0.993878514727757,1.25144066868765
1.25144066868765,1.03750032749298,1.21116202070887
1.21116202070887,1.0781982020431,1.15909079980479
1.15909079980479,1.11402137360243,1.0996739256989
1.0996739256989,1.1429356236904,1.03729117798813
1.03729117798813,1.1639729765587,0.975394905912215
0.975394905912215,1.17759837380445,0.916287008582484
0.916287008582484,1.18544798775613,0.861243039717979
0.861243039717979,1.18993090680757,0.810684828861006
0.810684828861006,1.19384871427517,0.764313353839929
0.764313353839929,1.19994837043202,0.721264580467442
0.721264580467442,1.21033305052229,0.680388490704135
0.680388490704135,1.22578691687905,0.640663360806268
0.640663360806268,1.24517212431505,0.601601212043563
0.601601212043563,1.26514141897396,0.563434233935279
0.563434233935279,1.28054968762618,0.52701113675436
0.52701113675436,1.28580698768239,0.493569321316382
0.493569321316382,1.27666935583824,0.464635356201964
0.464635356201964,1.25144066868765,0.442189208107593
0.442189208107593,1.21116202070887,0.429056063198864
0.429056063198864,1.15909079980479,0.429263533239509
0.429263533239509,1.0996739256989,0.447667591830142
0.447667591830142,1.03729117798813,0.48785026190492
0.48785026190492,0.975394905912215,0.5486922108811
0.5486922108811,0.916287008582484,0.623135017171252
0.623135017171252,0.861243039717979,0.701487610482336
0.701487610482336,0.810684828861006,0.775767624694355
0.775767624694355,0.764313353839929,0.841316389403583
0.841316389403583,0.721264580467442,0.896143096584015
0.896143096584015,0.680388490704135,0.939773657850231
0.939773657850231,0.640663360806268,0.972453499656771
0.972453499656771,0.601601212043563,0.994785822573068
0.994785822573068,0.563434233935279,1.00763192124757
1.00763192124757,0.52701113675436,1.01209704407552
1.01209704407552,0.493569321316382,1.00951658115518
1.00951658115518,0.464635356201964,1.00144843695726
1.00144843695726,0.442189208107593,0.989716165454703
0.989716165454703,0.429056063198864,0.976537623412444
0.976537623412444,0.429263533239509,0.964718332889974
0.964718332889974,0.447667591830142,0.957751084409382
0.957751084409382,0.48785026190492,0.959471580790428
0.959471580790428,0.5486922108811,0.972992111499635
0.972992111499635,0.623135017171252,0.999229425669688
0.999229425669688,0.701487610482336,1.03566944252048
1.03566944252048,0.775767624694355,1.07590383859313
1.07590383859313,0.841316389403583,1.11119259955528
1.11119259955528,0.896143096584015,1.13442552250964
1.13442552250964,0.939773657850231,1.14324429628719
1.14324429628719,0.972453499656771,1.13965937146496
1.13965937146496,0.994785822573068,1.12777170447948
1.12777170447948,1.00763192124757,1.1119290849842
1.1119290849842,1.01209704407552,1.095868242037
1.095868242037,1.00951658115518,1.08245578644878
1.08245578644878,1.00144843695726,1.07363032143378
1.07363032143378,0.989716165454703,1.07034974250885
1.07034974250885,0.976537623412444,1.07250686022504
1.07250686022504,0.964718332889974,1.07887000878498
1.07887000878498,0.957751084409382,1.08711477953279
1.08711477953279,0.959471580790428,1.0939200195198
1.0939200195198,0.972992111499635,1.09506456324649
1.09506456324649,0.999229425669688,1.08586618626242
1.08586618626242,1.03566944252048,1.06288095578335
1.06288095578335,1.07590383859313,1.02649246689146
1.02649246689146,1.11119259955528,0.981268065959494
0.981268065959494,1.13442552250964,0.933227603014995
0.933227603014995,1.14324429628719,0.887400645498122
0.887400645498122,1.13965937146496,0.847196388168616
0.847196388168616,1.12777170447948,0.814589251737856
0.814589251737856,1.1119290849842,0.790311332123569
0.790311332123569,1.095868242037,0.773937974571956
0.773937974571956,1.08245578644878,0.764017979684314
0.764017979684314,1.07363032143378,0.758367948007966
0.758367948007966,1.07034974250885,0.754521541378295
0.754521541378295,1.07250686022504,0.750244151150906
0.750244151150906,1.07887000878498,0.74401551445735
0.74401551445735,1.08711477953279,0.735391255629196
0.735391255629196,1.0939200195198,0.725196297011543
0.725196297011543,1.09506456324649,0.715617033359766
0.715617033359766,1.08586618626242,0.710284885947329
0.710284885947329,1.06288095578335,0.714103993952923
0.714103993952923,1.02649246689146,0.731998616378287
0.731998616378287,0.981268065959494,0.766175707164568
0.766175707164568,0.933227603014995,0.813901950459476
0.813901950459476,0.887400645498122,0.868738485672308
0.868738485672308,0.847196388168616,0.924193616722305
0.924193616722305,0.814589251737856,0.976122667191117
0.976122667191117,0.790311332123569,1.02285204658623
1.02285204658623,0.773937974571956,1.06427440068579
1.06427440068579,0.764017979684314,1.10095234268225
1.10095234268225,0.758367948007966,1.13355210199861
1.13355210199861,0.754521541378295,1.1625860305986
1.1625860305986,0.750244151150906,1.18835226576755
1.18835226576755,0.74401551445735,1.21096780805664
1.21096780805664,0.735391255629196,1.23044656848696
1.23044656848696,0.725196297011543,1.24683183116547
1.24683183116547,0.715617033359766,1.2604025575979
1.2604025575979,0.710284885947329,1.27192333231418
1.27192333231418,0.714103993952923,1.28279097086527
1.28279097086527,0.731998616378287,1.29471900180908
1.29471900180908,0.766175707164568,1.30849658172154
1.30849658172154,0.813901950459476,1.32201185267469
1.32201185267469,0.868738485672308,1.32938446681071
1.32938446681071,0.924193616722305,1.32351785762697
1.32351785762697,0.976122667191117,1.30051625171466
1.30051625171466,1.02285204658623,1.26124314951532
1.26124314951532,1.06427440068579,1.20942962076886
1.20942962076886,1.10095234268225,1.14937522645721
1.14937522645721,1.13355210199861,1.08478651194832
1.08478651194832,1.1625860305986,1.01850106900685
1.01850106900685,1.18835226576755,0.952572801985458
0.952572801985458,1.21096780805664,0.88843978534165
0.88843978534165,1.23044656848696,0.827077174865793
0.827077174865793,1.24683183116547,0.769108545285178
0.769108545285178,1.2604025575979,0.714870970513618
0.714870970513618,1.27192333231418,0.664439112392395
0.664439112392395,1.28279097086527,0.617630941387334
0.617630941387334,1.29471900180908,0.574057272202512
0.574057272202512,1.30849658172154,0.533305613972465
0.533305613972465,1.32201185267469,0.495252927275195
0.495252927275195,1.32938446681071,0.460305210389814
